Hashed ID,Conference ID,ID,Title,Published?,Start Date & Time,End Date & Time,Type/Track,Sub-type,Capacity,Description,Speakers,Moderators,Artists,Sponsors,Exhibitors,Volunteers,Room or Building Name,Physical Address,Link To Image File,Custom_1 (e.g. Company List),Custom_1 (e.g. Audience List),Custom_1 (e.g. Subject List),Custom_1 (e.g. Area List),Tags,Host Organization,Link to Registration or RSVP Page
"d02b47e2a81f892b82a96dd34926e554","penguicon2017","64","The IT Road Warrior - Staying Mobile","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","What does it take to become an IT Road Warrior. How should you negotiate contracts, what should you consider in travel arrangements, what kind of gadget do you need and maybe most importantly what do are your luggage requirements. Prepare for living life on the road.","Mark Haynes","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"ccbfba3dee610b1f09d401ca449445e6","penguicon2017","65","Navigating a career in IT","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Is your career stalled? Not sure what to do next or maybe you do but not sure how to get there. Let's explore some career transition techniques and navigation strategies. Come with your dreams and aspirations and lets explore the possibilities.","Mark Haynes","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"2c1c17da2d70b7fc472871b75620769c","penguicon2017","66","Implementing an Agile Software Requirement Management Process","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","A major pain point with agile development teams is keeping your Product Backlog (todo list) filled full of User Stories (requirements). In our effort to stream line software development using agile techniques it seems as if we have also extracted a disciplined approach as well. We will discuss how to implement an Requirements Definition Management process into a Scrum Agile team.","Mark Haynes","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"3a12587c8003f84e7c19d61f43a94f12","penguicon2017","67","Cleaning your Prose: Editomat","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","Editomat is a tool to improve your writing. It highlights weak words, finds repeated words and helps focus your vocabulary. After almost 3 years of development and testing, it's making its way into the great outside world.<br />","Clif Flynt","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"6d4de7375057d7ab8ad75c8f80519b9b","penguicon2017","68","Linux Command Line tools","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Clif will describe some of the Linux command line tools ranging from the traditional shell scripting like tr and cut to web tools like <br /> wget and scripting with lynx","Clif Flynt","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"8584dfafc750288b546ea910f925c221","penguicon2017","69","Going Commercial","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Free and Open Software is a great thing. I've written a lot of it. But some ideas are worth making commercial, and that's a whole 'nother game. Clif will talk about the change of mindset as he takes Editomat from a freebie he gives to friends to a commercial product.","Clif Flynt","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"fff1af7a581ca440459821812c759e75","penguicon2017","7","Build Your Own Satellite 2017","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Learn about the engineering, testing and logistics to make your own satellite with the I3Detroit Makerspace's DetroitSat group!","Scott Scheraga","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"df780bdba2b907b722d9fc8dde1514d8","penguicon2017","70","Fire and Lights","N","2017-04-28 09:00","2017-04-28 10:00","Action Adventure","","0","Members of Band-Ayd will be discussing special effects. We have pyrotechnic licences through the city of Detroit and have worked many events throughout the state. This talk will include information about static lighting, intelligent lighting, pyrotechnics, and CO2 effects. We will be focusing on the effects available for an event without diving into the technical details. A lot of times people can see a vision but don't know how to describe what they want. It will also take some stigma away from indoor pyrotechnics. It is our job to turn a vision into a reality and take the fear out of asking for that bad ass dream.","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience),Panel","","","","","",""
"5400ac3cb6e20bd5ffab85e3bd38bc72","penguicon2017","71","Journalism Today","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Veteran journalists from the worlds of print, radio and television discuss the state of journalism. Where it's been, where it's at and where we see it going.","Dave Herndon","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience),Panel","","","","","",""
"9517af33f9dd48a78dec207a008b5192","penguicon2017","72","Webcomics 101: Plot and Character Development","N","2017-04-28 09:00","2017-04-28 10:00","Media","","0","Erika and Laura's comic, Sidekick Girl, has been running for TEN YEARS! Come hear their thoughts on getting your own comic off the ground. Planning your plots, developing your characters, choosing an art style and a hundred other decisions go into starting a comic. Learn what works and what pitfalls to avoid.<br /> <br /> (Note: In the past, we've run the Webcomics 101 series at Penguicon (and other cons) in a three one hour panel format, spending an hour on plots, an hour on logistics and an hour on self promotion. Since Plots is always full and we run out of time for questions, this year we would like to condense the program into two hours for plots, with some of the logistical nonsense, and put the rest of the logistics and self promotion into a second, one hour block, which I am also submitting.)","Erika Wagner","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"d53ffe41743292385b0c87c216f3f9d9","penguicon2017","73","Webcomics 102: Logistical Nonsense and Shameless Self Promotion","N","2017-04-28 09:00","2017-04-28 10:00","Media","","0","Creating your webcomic is only the beginning. Now you have to get it to your readers. And interact with your readers. And get some readers. We'll talk about advertising, maintaining your website and schedule, surviving cons as a vendor, and all the other bits of nitpicky nonsense that can make your comic a success.","Erika Wagner","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"92f24f81c1b51058aeecf4339a3a84ac","penguicon2017","74","Ask A Baker","N","2017-04-28 09:00","2017-04-28 10:00","Food","","0","What does creaming really DO? What causes browning? Why does bread...bread? Why did my thing do that thing? If you've ever had a baking question, or just want to shoot the breeze about butter, come in. Have a chat, have a snack, leave with a few recipes that have never let me down.","Erika Wagner","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel,possibly taking questions),Talk/Lecture (Single speaker discussing a topic","","","","","",""
"96c0ec4fbda0bf151bceb860edb72f76","penguicon2017","75","A Dance with Intelligent Dragon Drones","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Drones are increasingly used in various commercial and consumer scenarios – from agriculture drones (providing farmers with crop and irrigation patterns) to consumer drones (that follow you around as you engage in action sports), to drone racing. Drones are outfitted with a large number of sensors (cameras, accelerometers, gyros, etc.), and can continuously stream these signals in real time for analysis.<br /> <br /> This talk introduces the landscape of the various drone technologies that are currently available, and shows you how to acquire and analyze the real-time signals from the drones to design intelligent applications. We will demonstrate how to leverage machine learning models that perform real-time facial detection along with predictions of age, gender, emotion, and object recognition using the signals acquired from the drones. You will walk away understanding the basics of how to develop applications that utilize and visualize these real-time insights.<br /> <br /> This talk includes fun with drones, how to tackle the problem of world hunger, and some Game of Thrones silliness. It is targeted at data scientists, students, researchers, and IT professionals who have an interest in building intelligent applications using drones and machine learning. It will be a fun and exciting exploration as we demonstrate a drone with the power of recognizing faces, ages, genders, emotions, and objects. You will learn how to leverage these same machine learning models to imbue intelligence into drones or other applications.<br />","Jennifer Marsman","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"ae5ea144fb19dd11b91c8193f96e8703","penguicon2017","76","Making AI Easy: Building Intelligent Applications with Cognitive Services","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","The rise of machine learning has produced an explosion of APIs to make your applications more intelligent. In this session, you will learn about 20+ different Cognitive Services APIs that provide object recognition, face detection and identification, emotion recognition, OCR, computer vision, video services, speech and speaker recognition, language understanding, text analytics, sentiment analysis, knowledge exploration, search services, and more. These REST-based services work on any technology platform. You can also leverage these services in conjunction with the Microsoft Bot Framework to build an intelligent assistant. You will see powerful demos of these capabilities, experience the simplicity of calling this code, and walk away with ideas on how to leverage this functionality in your own applications. <br />","Jennifer Marsman","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"6613a40ddbee9e64c68d72a18c94642d","penguicon2017","77","Dealing with the Paranormal","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","come discuss the paranormal and learn ways of dealing and ridding yourself of it.","Shetan Noir","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"76440cab71b3b30bfeba20e42342b1df","penguicon2017","78","Cryptozoology of the Great Lakes","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Come discuss Bigfoot, Dogman, Lake mosters, Nain rouge and more","Shetan Noir","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"525736b3ad8870f6afe05e422604a6dd","penguicon2017","79","The tale of Detroit's own Nain Rouge","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Come here the story of Detroit's most imfamous Imp. The Nain Rouge","Shetan Noir","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"ecf105e6d27e5516ec95deb2f036eac8","penguicon2017","8","The Works of Miyazaki Part 2","N","2017-04-28 09:00","2017-04-28 10:00","Anime","","0","We'll cover the rest of Miyazaki","Maria Dugan","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Roundtable Discussion (Lead speaker who actively leads discussion with members of the audience)","","","","","",""
"70baae0ec8dc627ab8d357bb83b8f1c9","penguicon2017","80","Prosthetic makeup - 3D transfers","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","Demonstration of how to create and apply 3D transfers (also known as Pros-aide or bondo transfers) These prosthetic appliances are waterproof, sweat-proof, super durable, and latex free!","Kat","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Demonstrating an activity or technique (Without audience participation)","","","","","",""
"4593ed21a77861e7036205aa9a6df295","penguicon2017","81","Level Up from Hardware Noob to Hardware Node","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Go one step beyond the browser and leverage your existing JavaScript skills to explore the possibilities of hardware. Do you have an Arduino gathering dust, just waiting for an application beyond the hello world of blinking an LED? It’s time to take that hardware off the shelf, and learn how to create interactive experiences in the physical world. This session will explore how to utilize the popular Node robotics frameworks to control an Arduino, showing you how to get quickly up and running in this new and emerging world of hardware. In this session, we will go over how to get started in building a NodeBot, and then we will demo an actual NodeBot project. This is an ideal introductory session for those curious on how to get started with some of the popular microcontrollers and microprocessors using JavaScript.","Gabrielle Crevecoeur","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"07f135907de3b47f507f4261840468af","penguicon2017","82","Breaking Into Bots","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","<br /> Step into the world of Conversational Bots. Taking over platforms one by one, conversational bots are becoming the newest applications wanted and needed by consumers everyday. If you are wanting to learn how to get into the world of Conversation Bots, this talk is for you. Gabrielle will take you step by step on how to get your proper tools, building a bot, deploying it to the cloud and how to get it up and running on different platforms. This is an ideal session for those who are familiar with Node.js and would like to apply it to something new.<br />","Gabrielle Crevecoeur","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"30998890b8afb1f8e553fd3ef0ed51e8","penguicon2017","83","Rope Basics - Bedroom & Beyond","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","The class will cover the basics of tying someone for the bedroom and more. 2-3 20-30 foot pieces of rope are needed for the class. A limited amount of rope will be available on a first come, first serve basis.","kernelbrandon","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"d1d6602b40a615495f4423e4d6ebab75","penguicon2017","84","Rope for Decoration","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","Come learn how to tie someone in a rope dress! Hands on class. 2-3 20-30 foot pieces of rope are all that's needed for the workshop. A limited amount of rope to borrow will be available on a first come, first serve basis.","kernelbrandon","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"084349eacdc609b340b91121f07936ff","penguicon2017","85","Everything You Every Wanted To Know About Traditional Printmaking","N","2017-04-28 09:00","2017-04-28 10:00","Media","","0","This will be a two hour presentation discussing the four traditional printmaking processes: Serigraphy, intaglio, relief and lithography. Attendees are encouraged to ask questions, interact with the demonstration materials and need only bring their curiosity.","Bill Stolpin","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"65eab02851c09d0d31bfc8282dcdab66","penguicon2017","86","Poly Perks","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Poly-We don't have time for sex we have to talk about it-amory. Poly-No really, what are we having for dinner-amory. Poly-there are four people living in this house why is the trash still full-amory. There are a lot of things that NEED to be talked about for practical polyamory... But this panel isn't about those. This is about all the fun times to be had with non-monogamy. Come share your favorite moments, or just listen to ours!","Mitch Duckman Peters","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Roundtable Discussion (Lead speaker who actively leads discussion with members of the audience)","","","","","",""
"a394f835343c022b416c43d9dcddd67e","penguicon2017","87","The Taking of the HMS Virginity","N","2017-04-28 09:00","2017-04-28 10:00","Action Adventure","","0","The proud piratical crew known as Just Happy To Be Here are back, to perform their adult friendly Renaissance Faire show! Will the dread pirate captain Richard Cranium succeed in his plans to break his rival, Gloria Hymen? Or will the innocent cabin girl Cherry pop up and ruin his plans? Come and see the bawdy fun, for everyone, aged eighteen and older.","Mitch Duckman Peters","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Music/Film/Spoken Performance","","","","","",""
"7ab38905007488e060b848e8bb201586","penguicon2017","88","Bedtime stories","N","2017-04-28 09:00","2017-04-28 10:00","After Dark","","0","As the day begins to draw to a close, we start to think about all those things that makes us happy. All those, naughty, inappropriate for public consumption, things. So come join us, as we share our favorite kinky and otherwise adult related tales, and even just discuss the kinky stuff we all love.","Mitch Duckman Peters","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Roundtable Discussion (Lead speaker who actively leads discussion with members of the audience)","","","","","",""
"77559d5133e1116cee7129c5e8042434","penguicon2017","89","Duck Tales, Whoo-hoo!","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Everyones favorite foul weather poly-cule are here to talk about... well, everything! Geek social skills, renaissance faires, consent culture, and all the other fantastic fun topics they've become known for over the years.","Mitch Duckman Peters","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"de6ac00293099290ce53d81b28ec509e","penguicon2017","9","Name me!","N","2017-04-28 09:00","2017-04-28 10:00","Cosplay","","0","Fursuiting and cosplay; Basically what goes into being a furry or cosplayer. why we fursuit and the performance aspect of it all :-)). I attended penguicon last year and was so well received as a fursuiter and wanted to maybe give people a big insight into the fursuiting and performance aspect of being a furry or of cosplay. Since it's expanding more and more to cosplayers this can give those at penguicon a bigger understanding","Pixx Husky","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"0384111c3803f29427537399d509a99e","penguicon2017","90","Timelapse Photography with the Pi Zero","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","A quick introduction to the PI Zero and how it can be used for time lapse photography.","same as applicant name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"ebbdecc4b6e27ab486e10c8e7218af41","penguicon2017","91","Science as leisure - Citizen Science, Science Pubs and Science in other leisure venues.","N","2017-04-28 09:00","2017-04-28 10:00","Science","","0","I would like to do a panel looking at the various ways people are involved in science as a leisure activity. I could probably do a 20 min power point then take questions, but that might not be a very dynamic panel. It might make for a better audience experience if I lead a panel discussion with other people who are working in citizen science, science pubs or programming at leisure science venues like aquariums, museums, parks or zoos. <br /> <br /> I am grad student in the Project Dragonfly program through Miami University and the Cincinnati Zoo and Botanical Gardens. My grad school master plan involves improving science literacy and engagement with the general public, especially adults, through leisure learning venue programming. I have also done research into citizen science, and the science pub/cafe movement and have been involved in expanding the Science on Tap science pub in Cincinnati. <br /> <br /> One of the requirements for graduation form my program is taking a leadership role in bringing the results of our grad school work to the public. As someone who who enjoys a good Science Fiction Convention and has been involved in organizing a con for several years the first thing that came to mind for me when I was thinking about that requirement was doing a panel at a con. <br /> <br /> My husband has gone to Pengicon for a few years, and I went last year for the first time. I think my panel ideal would dovetail nicely with the hands on atmosphere of the programming I saw at your convention last year. <br /> <br />","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Not Sure","","","","","",""
"b28034a2c37e7ed9ba6f885b9089649f","penguicon2017","92","Mechanics of Magic in Fantasy & SF","N","2017-04-28 09:00","2017-04-28 10:00","Literature","","0","Does a magical system for a story need rules? Costs, unintended consequences, social factors? What about reliability issues? How can we avoid worn-out tropes. How should magic in an RPG and story differ? Is some of the tech in SF ‘magic’ and should the same considerations apply?","Paul Kemner","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Multiple Speakers ( Multiple Speakers discuss a topic in front of an audience)","","","","","",""
"9ecba2048629ab80a187653e93a6e18f","penguicon2017","93","Critical Analysis: How to Make Fruitful Discussion","N","2017-04-28 09:00","2017-04-28 10:00","Media","","0","Are you the type of person who likes to watch movies, read books, or listen to music? Do you like to discuss your recent media with friends, coworkers, or strangers? Do you hate short answers and want to really talk about why you feel the way you do, and have them reciprocate? Then this panel is for you! Come listen to me talk about how to talk about popular media in a way that engages, or at least starts discussion instead of arguing.","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"c81b85a6d54061989f3a5b18719e3d70","penguicon2017","94","Character Sheet Personas: Using your gaming experience in software development","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","Imagine that a big hulking barbarian asks you for a scroll of cure poison so they can save the king from death. Even if you give them the best scroll ever, they will fail at their quest because they can't read magic. That is the situation we are all too often presenting our users with when we build software for the wrong persona. This session will be a hands-on workshop for anyone in the tech industry exploring how and why we can use personas in a meaningful way. To make it more tangible, we'll frame the concept of users as characters in an RPG. We'll center the lessons learned around a fictitious project, making it real and will include take-home materials. At then end of the workshop you'll have experienced how to effectively bring a human element to your project through character sheet personas.","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"8d2288c4ab126917224af160dd1027c1","penguicon2017","95","Paint and Take","N","2017-04-28 09:00","2017-04-28 10:00","Gaming","","0","Painting a miniature and taking it home. If help is needed we can give ideas, show how things are done.","(reserving table)(undecided on name because we need to know how many tables there are avalible","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Workshop (With audience participation)","","","","","",""
"85dc8c51b2481e8afa400c792298232e","penguicon2017","96","The End Of The World As We Know It","N","2017-04-28 09:00","2017-04-28 10:00","Life","","0","Preparing for disaster large or small. What preparations to make. What tools to buy. What skills will you need? How will you save your family?","Bruce Price","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Roundtable Discussion (Lead speaker who actively leads discussion with members of the audience)","","","","","",""
"e562e8bcb421b12337bbbdb4478c222d","penguicon2017","97","The Smithee Awards","N","2017-04-28 09:00","2017-04-28 10:00","Media","","0","The Smithee Awards is an audience participation bad movie awards ceremony. We show clips of classic bad movie tropes and the audience votes which clip is the worst (best?) in its category. Warning, some clips contain strong language, nudity or violence. Sometimes all three at once.","The Smith-ka-teers","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Music/Film/Spoken Performance","","","","","",""
"e9dbcbd072e43424c966bebb911d44a4","penguicon2017","98","The OpenBSD Web Stack","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","OpenBSD is best known for security and networking. But they also have a highly secure web server and load balancer. This talk takes you through the OpenBSD web stack, presenting its strengths and disadvantages. We'll cover the httpd web server, free globally valid SSL certificates through ACME, the Common Address Redundancy Protocol for two-server clusters, and the relayd load balancer.<br /> <br /> Many of the security issues common on web servers are simply not an issue on OpenBSD. Come find out why!","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"dafd51fbd905af34d45d930a5fd24301","penguicon2017","99","BSD Operating Systems in 2017","N","2017-04-28 09:00","2017-04-28 10:00","Tech","","0","I'll be discussing the current options in BSD-based operating systems, the big news from recent projects, new developments, and where we're going from here.","Same as Legal Name","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Panel, Talk/Lecture (Single speaker discussing a topic, possibly taking questions)","","","","","",""
"0566144d832ca2b8686ffb61fc3ad4d4","penguicon2017","199","W.O.W Live Action Game","Y","2017-04-28 17:00","2017-04-30 18:00","Mayhem","","0","If you&rsquo;re feeling withdrawal from online gaming this weekend, or fan of scavenger hunts and random quests, you will enjoy the nuances of this cherished challenge. So come join this year&rsquo;s live action World of Warcraft-themed game. &nbsp;Keep your eyes open for the gold &ldquo;!&rdquo; to start your quest! Go ahead get your pally butt out of the Con Suite and go on a adventure or two!","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Non-panel","","","","Wishlist","",""
"c48aa90e6b87a7697bcce48eed3632a7","penguicon2017","201","Guess who - Once Upon A Time","N","2017-04-28 17:00","2017-04-30 18:00","Mayhem","","0","Are you a Fan of the T.V. Once Upon A Time? How about Fairy Tales? Think you have what it takes to Guess Who you are? Find Xanthia and she will give you a character then all you have to do if as yes and no questions till you have a answer then return to her with the right answer and you will win a ribbon","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Non-panel","","","","Wishlist","",""
"da75bc01fd871b6153d8142d988268ca","penguicon2017","202","Ribbon fairy","Y","2017-04-28 17:00","2017-04-30 18:00","Mayhem","","0","<p>Have you seen a lovely winged fairy distributing ribbons? She only has one rule, 'Give a ribbon, get a ribbon.' Look for her about the convention spreading ribbon fairy dust all over the place.&nbsp;</p><br />","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Non-panel","","","","Wishlist","",""
"a37223b5e3712af8d6e292e62e77aa57","penguicon2017","203","Wreck it journals","Y","2017-04-28 17:00","2017-04-30 18:00","Mayhem","","0","&ldquo;Wreck this journal&rdquo; by Keri Smith is a social experiment where you destroy a page as interestingly as possible. It will be floating around the convention. Let&rsquo;s see how much of the journal we can get done as a group! If you find it, do a page or two, then hand it off to someone else. Please return the journal to Operations at the end of con so we can post pictures for everyone to see. Also check out what other interesting books that you can help complete before the weekend is over.","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","Non-panel","","","","","",""
"3c269f7e8ef2ae9a9b1265086217f1c6","penguicon2017","219","Borg Assimilation","N","2017-04-28 17:00","2017-04-30 18:00","Mayhem","","0","We are the Borg. You will be assimilated. Your Biological and technological distinctiveness will be added to our own. Resistance is futile.&nbsp;<br /><br />It will be hard to tell who has already been assimilated already but watch out if you don't want to join them. As the Borg say Resistance is futile and if you are assimilated we will be giving you a ribbon with your designations. &nbsp;","","","","","","","TBA","1500 Town Center, Southfield, MI 48075","","","","","","","",""
